4.957e-01	4.890e+01
6.988e-01	4.895e+01
1.001e+00	4.979e+01
1.346e+00	4.984e+01
1.989e+00	4.685e+01
2.760e+00	5.076e+01
3.893e+00	4.272e+01
5.495e+00	3.021e+01
8.004e+00	2.006e+01
1.095e+01	1.230e+01
1.596e+01	6.976e+00
2.256e+01	3.272e+00
