4.514e+02	5.627e-01
4.625e+02	6.813e-01
4.730e+02	8.030e-01
4.841e+02	9.063e-01
5.050e+02	9.907e-01
5.141e+02	9.656e-01
5.253e+02	8.824e-01
5.348e+02	7.595e-01
5.541e+02	4.066e-01
5.650e+02	2.560e-01
5.746e+02	1.668e-01
5.835e+02	9.282e-02
5.941e+02	5.547e-02
6.032e+02	3.045e-02
6.138e+02	2.368e-02
6.245e+02	1.385e-02
6.337e+02	1.023e-02
6.444e+02	9.578e-03
6.643e+02	5.304e-03
