5.1e+02	6.695e+00
5.1e+02	6.609e+00
5.1e+02	6.522e+00
6.4e+02	6.213e+00
6.4e+02	6.112e+00
6.4e+02	6.062e+00
6.4e+02	5.961e+00
5.1e+02	7.263e+00
6.4e+02	7.335e+00
