7.492e-01	6.399e+01
8.726e-01	7.605e+01
9.982e-01	7.555e+01
1.124e+00	8.056e+01
1.248e+00	9.328e+01
1.371e+00	9.873e+01
1.496e+00	1.000e+02
1.747e+00	1.001e+02
1.876e+00	1.001e+02
