9.768e-02	3.282e+00
1.860e-01	3.602e+00
2.785e-01	3.567e+00
3.714e-01	4.225e+00
5.563e-01	4.049e+00
7.393e-01	5.939e+00
1.106e+00	6.385e+00
1.477e+00	6.853e+00
2.203e+00	8.543e+00
2.941e+00	9.320e+00
4.398e+00	1.002e+01
5.911e+00	7.247e+00
8.895e+00	5.251e+00
1.183e+01	2.733e+00
