9.740e-01	1.159e+02
1.359e+00	1.271e+02
1.968e+00	1.019e+02
2.695e+00	9.290e+01
3.902e+00	5.152e+01
5.547e+00	1.871e+01
6.432e+00	1.159e+01
8.031e+00	5.152e+00
8.810e+00	3.251e+00
1.060e+01	1.871e+00
